section,family,idx,wallsH,wallsV,p0,p1,turn,tb,outcome,dtm,camping,fwdExists,valueOptimal,score,chosenRowAfter
empty,240,2,8002890004081404,300700029040020,3,74,1,0,0,21,1,1,1,998980,7
empty,240,3,8002890004081404,300700029040020,3,75,0,0,1,20,0,0,1,-998981,0
empty,240,4,8002890004081404,300700029040020,4,75,1,0,0,19,1,1,1,998982,7
empty,240,5,8002890004081404,300700029040020,4,76,0,0,1,20,1,1,1,-998981,1
empty,241,0,2900800001004101,460001241800802c,5,67,0,0,1,14,1,1,1,-998987,1
empty,241,1,2900800001004101,460001241800802c,4,67,1,0,0,13,0,1,1,998988,6
empty,241,2,2900800001004101,460001241800802c,4,58,0,0,1,12,1,1,1,-998989,1
empty,241,3,2900800001004101,460001241800802c,5,58,1,0,0,11,0,1,1,998990,5
empty,241,4,2900800001004101,460001241800802c,5,57,0,0,1,12,1,1,1,-998989,1
empty,241,5,2900800001004101,460001241800802c,4,57,1,0,0,11,0,1,1,998990,5
empty,242,0,400141a0009100,896200810012002,11,76,1,0,1,14,1,1,1,-998987,7
empty,242,1,400141a0009100,896200810012002,11,67,0,0,0,13,0,1,1,998988,2
empty,242,2,400141a0009100,896200810012002,20,67,1,0,1,12,0,1,1,-998989,6
empty,242,3,400141a0009100,896200810012002,20,76,0,0,0,11,0,1,1,998990,3
empty,242,4,400141a0009100,896200810012002,29,76,1,0,1,10,1,1,1,-998991,7
empty,242,5,400141a0009100,896200810012002,29,77,0,0,0,9,0,1,1,998992,4
empty,243,0,a1a0408204400000,5180140000200b,6,74,0,0,1,20,1,1,1,-998981,0
empty,243,1,a1a0408204400000,5180140000200b,5,74,1,0,0,19,1,1,1,998982,7
empty,243,2,a1a0408204400000,5180140000200b,5,65,0,0,1,18,1,1,1,-998983,1
empty,243,3,a1a0408204400000,5180140000200b,6,65,1,0,0,17,0,1,1,998984,6
empty,243,4,a1a0408204400000,5180140000200b,6,66,0,0,1,16,1,1,1,-998985,0
empty,243,5,a1a0408204400000,5180140000200b,5,66,1,0,0,15,0,1,1,998986,6
empty,244,0,10008884044a010,1040024004800462,2,68,0,0,1,18,1,1,1,-998983,1
empty,244,1,10008884044a010,1040024004800462,3,68,1,0,0,17,0,1,1,998984,6
empty,244,2,10008884044a010,1040024004800462,3,69,0,0,0,19,1,1,1,998982,1
empty,244,3,10008884044a010,1040024004800462,4,69,1,0,0,19,0,1,1,998982,6
empty,244,4,10008884044a010,1040024004800462,4,60,0,0,1,18,0,0,1,-998983,0
empty,244,5,10008884044a010,1040024004800462,5,60,1,0,0,17,0,1,1,998984,5
empty,245,0,4044a4522101088,8000000018c40000,3,68,1,0,0,19,0,1,1,998982,6
empty,245,1,4044a4522101088,8000000018c40000,3,67,0,0,1,22,0,0,1,-998979,0
empty,245,2,4044a4522101088,8000000018c40000,4,67,1,0,0,21,0,1,1,998980,6
empty,245,3,4044a4522101088,8000000018c40000,4,58,0,0,1,20,0,0,1,-998981,0
empty,245,4,4044a4522101088,8000000018c40000,3,58,1,0,0,19,0,0,1,998982,6
empty,245,5,4044a4522101088,8000000018c40000,3,59,0,0,1,18,0,0,1,-998983,0
empty,246,0,4002802120008104,200044008051823,12,77,1,0,1,14,1,1,1,-998987,7
empty,246,1,4002802120008104,200044008051823,12,78,0,0,0,13,0,1,1,998988,2
empty,246,2,4002802120008104,200044008051823,21,78,1,0,1,12,0,0,1,-998989,8
empty,246,3,4002802120008104,200044008051823,21,79,0,0,0,11,0,1,1,998990,3
empty,246,4,4002802120008104,200044008051823,30,79,1,0,1,10,0,0,1,-998991,8
empty,246,5,4002802120008104,200044008051823,30,80,0,0,0,9,0,1,1,998992,4
empty,247,0,2114201104491420,2400480000a00,11,67,0,0,1,22,0,0,1,-998979,0
empty,247,1,2114201104491420,2400480000a00,12,67,1,0,0,21,0,0,1,998980,7
empty,247,2,2114201104491420,2400480000a00,12,76,0,0,1,24,0,0,1,-998977,0
empty,247,3,2114201104491420,2400480000a00,3,76,1,0,0,23,1,1,1,998978,7
empty,247,4,2114201104491420,2400480000a00,3,67,0,0,1,22,1,1,1,-998979,0
empty,247,5,2114201104491420,2400480000a00,4,67,1,0,0,21,0,0,1,998980,7
empty,248,0,8842001290094024,480240020400100,14,75,1,0,1,22,0,0,1,-998979,8
empty,248,1,8842001290094024,480240020400100,14,76,0,0,0,21,0,1,1,998980,2
empty,248,2,8842001290094024,480240020400100,13,76,1,0,1,22,0,0,1,-998979,8
empty,248,3,8842001290094024,480240020400100,13,75,0,0,0,21,0,1,1,998980,2
empty,248,4,8842001290094024,480240020400100,12,75,1,0,1,20,0,0,1,-998981,8
empty,248,5,8842001290094024,480240020400100,12,76,0,0,0,19,0,1,1,998982,2
empty,249,0,2000010810100102,a0078020004b840,21,58,1,0,1,14,1,1,1,-998987,7
empty,249,1,2000010810100102,a0078020004b840,21,49,0,0,0,13,0,1,1,998988,3
empty,249,2,2000010810100102,a0078020004b840,12,49,1,0,1,16,0,0,1,-998985,6
empty,249,3,2000010810100102,a0078020004b840,12,58,0,0,0,15,0,1,1,998986,2
empty,249,4,2000010810100102,a0078020004b840,3,58,1,0,1,18,1,1,1,-998983,7
empty,249,5,2000010810100102,a0078020004b840,3,49,0,0,0,17,1,1,1,998984,1
empty,250,0,2109800089008000,1086100e20480000,6,67,1,0,1,18,0,0,1,-998983,8
empty,250,1,2109800089008000,1086100e20480000,6,76,0,0,0,17,1,1,1,998984,1
empty,250,2,2109800089008000,1086100e20480000,5,76,1,0,0,19,1,1,1,998982,8
empty,250,3,2109800089008000,1086100e20480000,5,67,0,0,0,19,1,1,1,998982,1
empty,250,4,2109800089008000,1086100e20480000,4,67,1,0,0,21,0,0,1,998980,8
empty,250,5,2109800089008000,1086100e20480000,4,76,0,0,1,20,1,1,1,-998981,1
empty,251,0,8400480020800240,210210a2000a5020,5,64,1,0,0,15,0,1,1,998986,6
empty,251,1,8400480020800240,210210a2000a5020,5,55,0,0,1,14,1,1,1,-998987,1
empty,251,2,8400480020800240,210210a2000a5020,4,55,1,0,0,13,0,1,1,998988,5
empty,251,3,8400480020800240,210210a2000a5020,4,46,0,0,1,12,1,1,1,-998989,1
empty,251,4,8400480020800240,210210a2000a5020,5,46,1,0,0,11,0,1,1,998990,4
empty,251,5,8400480020800240,210210a2000a5020,5,37,0,0,1,10,1,1,1,-998991,1
empty,252,0,22212405012250,14000a0008104,3,49,0,0,1,12,1,1,1,-998989,1
empty,252,1,22212405012250,14000a0008104,12,49,1,0,0,11,0,1,1,998990,4
empty,252,2,22212405012250,14000a0008104,12,50,0,0,1,14,0,1,1,-998987,2
empty,252,3,22212405012250,14000a0008104,13,50,1,0,0,13,0,0,1,998988,5
empty,252,4,22212405012250,14000a0008104,13,49,0,0,1,12,0,1,1,-998989,2
empty,252,5,22212405012250,14000a0008104,14,49,1,0,0,11,0,1,1,998990,4
empty,253,0,2281080024412,540251002104,12,78,0,0,0,23,0,0,1,998978,1
empty,253,1,2281080024412,540251002104,3,78,1,0,1,26,1,1,1,-998975,7
empty,253,2,2281080024412,540251002104,3,77,0,0,0,25,1,1,1,998976,1
empty,253,3,2281080024412,540251002104,4,77,1,0,0,25,1,1,1,998976,7
empty,253,4,2281080024412,540251002104,4,68,0,0,1,24,0,0,1,-998977,0
empty,253,5,2281080024412,540251002104,3,68,1,0,0,23,1,1,1,998978,7
empty,254,0,848122001004882,20010801100b8000,5,56,1,0,0,17,0,0,1,998984,6
empty,254,1,848122001004882,20010801100b8000,5,55,0,0,1,20,1,1,1,-998981,1
empty,254,2,848122001004882,20010801100b8000,4,55,1,0,0,19,0,0,1,998982,6
empty,254,3,848122001004882,20010801100b8000,4,64,0,0,1,22,1,1,1,-998979,1
empty,254,4,848122001004882,20010801100b8000,3,64,1,0,0,21,0,1,1,998980,6
empty,254,5,848122001004882,20010801100b8000,3,65,0,0,1,20,1,1,1,-998981,1
empty,255,0,105104850105001,88000802000a0024,16,68,0,0,0,15,0,0,1,998986,1
empty,255,1,105104850105001,88000802000a0024,7,68,1,0,0,19,0,1,1,998982,6
empty,255,2,105104850105001,88000802000a0024,7,77,0,0,0,17,1,1,1,998984,1
empty,255,3,105104850105001,88000802000a0024,8,77,1,0,1,16,1,1,1,-998985,7
empty,255,4,105104850105001,88000802000a0024,8,68,0,0,0,15,1,1,1,998986,1
empty,255,5,105104850105001,88000802000a0024,7,68,1,0,0,19,0,1,1,998982,6
empty,256,0,400400010052941,28100421428020,9,76,1,0,0,23,1,1,1,998978,7
empty,256,1,400400010052941,28100421428020,9,75,0,0,1,28,0,0,1,-998973,1
empty,256,2,400400010052941,28100421428020,10,75,1,0,0,27,0,0,1,998974,8
empty,256,3,400400010052941,28100421428020,10,76,0,0,1,26,0,0,1,-998975,1
empty,256,4,400400010052941,28100421428020,11,76,1,0,0,25,1,1,1,998976,7
empty,256,5,400400010052941,28100421428020,11,67,0,0,1,24,0,1,1,-998977,2
empty,257,0,292200410121000,210a4084000842,20,77,1,0,1,16,1,1,1,-998985,8
empty,257,1,292200410121000,210a4084000842,20,76,0,0,0,15,0,0,1,998986,2
empty,257,2,292200410121000,210a4084000842,19,76,1,0,1,14,1,1,1,-998987,8
empty,257,3,292200410121000,210a4084000842,19,75,0,0,0,13,0,0,1,998988,2
empty,257,4,292200410121000,210a4084000842,18,75,1,0,1,12,1,1,1,-998989,8
empty,257,5,292200410121000,210a4084000842,18,76,0,0,0,11,0,1,1,998990,3
empty,258,0,4000400181880800,e200042a006201,12,75,1,0,0,17,1,1,1,998984,7
empty,258,1,4000400181880800,e200042a006201,12,66,0,0,1,16,0,0,1,-998985,1
empty,258,2,4000400181880800,e200042a006201,13,66,1,0,0,15,0,1,1,998986,6
empty,258,3,4000400181880800,e200042a006201,13,67,0,0,1,16,0,0,1,-998985,1
empty,258,4,4000400181880800,e200042a006201,12,67,1,0,0,15,0,1,1,998986,6
empty,258,5,4000400181880800,e200042a006201,12,58,0,0,1,14,0,0,1,-998987,1
empty,259,0,222040941404022,a0001084000000c8,3,73,0,0,0,21,1,1,1,998980,1
empty,259,1,222040941404022,a0001084000000c8,2,73,1,0,0,23,0,0,1,998978,8
empty,259,2,222040941404022,a0001084000000c8,2,74,0,0,0,23,0,0,1,998978,0
empty,259,3,222040941404022,a0001084000000c8,3,74,1,0,1,22,0,0,1,-998979,8
empty,259,4,222040941404022,a0001084000000c8,3,75,0,0,0,21,1,1,1,998980,1
empty,259,5,222040941404022,a0001084000000c8,12,75,1,0,1,20,1,1,1,-998981,7
empty,260,0,12880009048000,188002a144810010,0,68,0,0,1,16,1,1,1,-998985,1
empty,260,1,12880009048000,188002a144810010,1,68,1,0,0,15,0,0,1,998986,7
empty,260,2,12880009048000,188002a144810010,1,77,0,0,1,18,1,1,1,-998983,1
empty,260,3,12880009048000,188002a144810010,2,77,1,0,0,17,1,1,1,998984,7
empty,260,4,12880009048000,188002a144810010,2,68,0,0,1,16,1,1,1,-998985,1
empty,260,5,12880009048000,188002a144810010,1,68,1,0,0,15,0,0,1,998986,7
empty,261,0,284008028115040,4108204004200a,3,77,0,0,0,21,1,1,1,998980,1
empty,261,1,284008028115040,4108204004200a,2,77,1,0,1,20,1,1,1,-998981,7
empty,261,2,284008028115040,4108204004200a,2,76,0,0,0,19,1,1,1,998982,1
empty,261,3,284008028115040,4108204004200a,3,76,1,0,1,22,1,1,1,-998979,7
empty,261,4,284008028115040,4108204004200a,3,67,0,0,0,21,1,1,1,998980,1
empty,261,5,284008028115040,4108204004200a,2,67,1,0,1,20,0,1,1,-998981,6
empty,262,0,a808142840000840,24810208400011,3,79,0,0,0,19,1,1,1,998982,1
empty,262,1,a808142840000840,24810208400011,4,79,1,0,1,22,0,0,1,-998979,8
empty,262,2,a808142840000840,24810208400011,4,78,0,0,0,21,1,1,1,998980,1
empty,262,3,a808142840000840,24810208400011,3,78,1,0,1,20,0,0,1,-998981,8
empty,262,4,a808142840000840,24810208400011,3,79,0,0,0,19,1,1,1,998982,1
empty,262,5,a808142840000840,24810208400011,12,79,1,0,1,18,0,0,1,-998983,8
empty,263,0,501000045102400a,21c2000080000a01,15,73,0,0,0,17,0,0,1,998984,1
empty,263,1,501000045102400a,21c2000080000a01,6,73,1,0,1,20,1,1,1,-998981,7
empty,263,2,501000045102400a,21c2000080000a01,6,64,0,0,0,19,1,1,1,998982,1
empty,263,3,501000045102400a,21c2000080000a01,7,64,1,0,1,18,0,1,1,-998983,6
empty,263,4,501000045102400a,21c2000080000a01,7,55,0,0,0,17,1,1,1,998984,1
empty,263,5,501000045102400a,21c2000080000a01,8,55,1,0,1,16,0,1,1,-998985,5
empty,264,0,8855412800402190,1008000026,13,67,0,0,0,25,0,1,1,998976,2
empty,264,1,8855412800402190,1008000026,14,67,1,0,0,25,0,0,1,998976,7
empty,264,2,8855412800402190,1008000026,14,66,0,0,0,27,0,0,1,998974,1
empty,264,3,8855412800402190,1008000026,13,66,1,0,1,26,0,0,1,-998975,7
empty,264,4,8855412800402190,1008000026,13,65,0,0,0,25,0,1,1,998976,2
empty,264,5,8855412800402190,1008000026,22,65,1,0,1,24,0,0,1,-998977,7
empty,265,0,4080418091488140,4800804822000,13,67,0,0,1,18,0,1,1,-998983,2
empty,265,1,4080418091488140,4800804822000,4,67,1,0,0,17,0,1,1,998984,6
empty,265,2,4080418091488140,4800804822000,4,66,0,0,1,16,1,1,1,-998985,1
empty,265,3,4080418091488140,4800804822000,5,66,1,0,0,15,0,1,1,998986,6
empty,265,4,4080418091488140,4800804822000,5,75,0,0,1,18,1,1,1,-998983,1
empty,265,5,4080418091488140,4800804822000,4,75,1,0,0,17,1,1,1,998984,7
empty,266,0,40800500000141,b044a8054204000,4,68,0,0,1,14,1,1,1,-998987,1
empty,266,1,40800500000141,b044a8054204000,5,68,1,0,0,13,0,1,1,998988,6
empty,266,2,40800500000141,b044a8054204000,5,59,0,0,1,12,1,1,1,-998989,1
empty,266,3,40800500000141,b044a8054204000,6,59,1,0,0,11,0,1,1,998990,5
empty,266,4,40800500000141,b044a8054204000,6,60,0,0,1,14,0,0,1,-998987,0
empty,266,5,40800500000141,b044a8054204000,5,60,1,0,0,13,0,1,1,998988,5
empty,267,0,4100852000800508,442000214001224,15,76,1,0,1,20,1,1,1,-998981,7
empty,267,1,4100852000800508,442000214001224,15,67,0,0,0,19,0,1,1,998982,2
empty,267,2,4100852000800508,442000214001224,6,67,1,0,0,21,0,1,1,998980,6
empty,267,3,4100852000800508,442000214001224,6,66,0,0,0,21,1,1,1,998980,1
empty,267,4,4100852000800508,442000214001224,7,66,1,0,0,23,0,1,1,998978,6
empty,267,5,4100852000800508,442000214001224,7,67,0,0,1,22,1,1,1,-998979,1
empty,268,0,4040a000a2010,a04000442104d008,0,77,1,0,1,16,1,1,1,-998985,7
empty,268,1,4040a000a2010,a04000442104d008,0,76,0,0,0,15,1,1,1,998986,1
empty,268,2,4040a000a2010,a04000442104d008,9,76,1,0,1,14,1,1,1,-998987,7
empty,268,3,4040a000a2010,a04000442104d008,9,67,0,0,0,13,0,1,1,998988,2
empty,268,4,4040a000a2010,a04000442104d008,10,67,1,0,1,16,0,1,1,-998985,6
empty,268,5,4040a000a2010,a04000442104d008,10,66,0,0,0,15,0,1,1,998986,2
empty,269,0,85010050a1422208,4002204000401,15,78,1,0,1,22,1,1,1,-998979,7
empty,269,1,85010050a1422208,4002204000401,15,79,0,0,0,21,0,0,1,998980,1
empty,269,2,85010050a1422208,4002204000401,6,79,1,0,1,24,0,0,1,-998977,8
empty,269,3,85010050a1422208,4002204000401,6,80,0,0,0,23,1,1,1,998978,1
empty,269,4,85010050a1422208,4002204000401,5,80,1,0,1,22,0,0,1,-998979,8
empty,269,5,85010050a1422208,4002204000401,5,79,0,0,0,21,1,1,1,998980,1
empty,270,0,44110401042000,8900000280134085,15,65,0,0,0,21,0,0,1,998980,0
empty,270,1,44110401042000,8900000280134085,6,65,1,0,1,20,0,0,1,-998981,7
empty,270,2,44110401042000,8900000280134085,6,74,0,0,0,19,1,1,1,998982,0
empty,270,3,44110401042000,8900000280134085,7,74,1,0,1,18,1,1,1,-998983,7
empty,270,4,44110401042000,8900000280134085,7,73,0,0,0,17,1,1,1,998984,1
empty,270,5,44110401042000,8900000280134085,6,73,1,0,1,20,1,1,1,-998981,7
